Timestamp,RSSI,Signal Quality (%),Data Throughput (Mbps),Latency_Before,Network Type,BB60C Measurement (dBm),srsRAN Measurement (dBm),Noise_Floor,Channel_Utilization,Interference_Status,Channel,Decision
2025-05-26 06:58:46.247,-102.441653425606,0,93.5788808197446,16.3828907468929,5G,-101.097046174845,-112.270177990934,-103.44214904108,21.05,Low,149,0
2025-05-26 07:05:00.668,-94.8595994281249,0,41.7807590039472,32.1757281334301,5G,-91.4237519243744,-104.398128162613,-97.700932893553,27.92,Moderate,149,1
2025-05-26 07:08:07.878,-82.4553819770475,0,5.30180473643129,53.2136567944992,4G,-86.6807448147906,-89.7368082012291,-83.7507069046529,32.37,Moderate,11,1
2025-05-26 07:11:15.088,-98.0355853190115,0,82.8476916919257,35.4271292942478,5G,-102.529840677761,-106.979152100456,-97.5788160284369,19.04,Low,149,0
2025-05-26 07:14:22.298,-90.7055714469325,0,77.360787456573,19.7194010693667,5G,-92.1231512061305,-98.4978983306616,-92.3714586460414,27.61,Moderate,153,1
2025-05-26 07:23:43.929,-99.7381456150632,0,45.7549386058496,32.5756067387443,5G,-97.1128116404198,-107.058698770124,-102.32204254489,41.52,Moderate,44,1
2025-05-26 07:36:12.769,-102.32527912292,0,66.4147702802386,24.311370388711,5G,-106.226968597629,-110.972956501371,-100.1827716959,49.27,Moderate,44,1
2025-05-26 07:39:19.979,-97.0984263315646,0,4.53983165449567,92.3000071735284,4G,-101.292659333657,-102.484523709291,-98.9935926564966,30.81,Moderate,1,1
2025-05-26 07:45:34.400,-97.145376666378,0,87.9958293827106,31.335208286651,5G,-95.0504665974877,-102.474187069827,-95.3836455822486,42.56,Moderate,149,1
2025-05-26 07:48:41.610,-93.2580535565572,0,18.9816132873688,48.5207863077889,5G,-89.4314460883756,-99.5718579905395,-91.72364156423,15.86,Low,48,0
2025-05-26 07:51:48.820,-91.1668541289606,0,3.88000908106092,54.2858066602279,4G,-91.3539472435024,-100.502120200437,-93.6163189880114,41.59,Moderate,6,1
2025-05-26 08:04:17.661,-89.8555194876791,0,53.0452153594958,48.1025568035577,5G,-92.0623738344874,-97.6656204395904,-90.9200701776248,26.96,Moderate,149,1
2025-05-26 08:10:32.081,-91.8508468225624,0,48.288065122611,49.6414606558695,5G,-88.6302363463098,-101.762860731598,-94.6129705799495,38.07,Moderate,149,1
2025-05-26 08:16:46.501,-86.9238788721417,0,9.85338823764711,85.3112966675659,4G,-91.5437078313455,-95.595811541053,-85.2231355613544,32.52,Moderate,6,1
2025-05-26 08:23:00.922,-90.9619914141488,0,24.8007126848631,35.1987413327563,5G,-91.6607561110227,-97.5922605983306,-88.0388391963374,48.2,Moderate,48,1
2025-05-26 08:26:08.132,-88.6957005528426,0,8.22464806648833,72.3029414907726,4G,-87.2703223505868,-96.4508046180436,-87.5045746347436,26.26,Moderate,6,1
2025-05-26 08:35:29.763,-93.2235411089256,0,5.02767107705694,72.7960984850401,4G,-94.6018374116028,-102.796658617798,-91.0255668251297,41.28,Moderate,1,1
2025-05-26 08:38:36.973,-87.9801094405717,0,4.73596674573588,67.8888628364177,4G,-87.1845852584704,-97.8053537037822,-88.6599795237705,32.2,Moderate,6,1
2025-05-26 08:44:51.393,-105.490197568399,0,88.7691745723533,35.9752545546348,5G,-100.908035411255,-115.068715979639,-103.123648755349,33.42,Moderate,44,1
2025-05-26 08:47:58.603,-93.1734736319381,0,17.2641340813241,19.2327073110525,5G,-97.9459549090171,-99.3712331907861,-92.0777806101138,33.16,Moderate,48,1
2025-05-26 08:51:05.813,-93.632706373773,0,8.65739409014051,81.42398631556,4G,-95.5759400384544,-101.573740052103,-93.6244900976487,26.54,Moderate,6,1
2025-05-26 08:54:13.024,-94.2080080423107,0,9.36652835014586,96.8592102246827,4G,-90.3134141270108,-99.2366872725511,-93.7935153965505,34.86,Moderate,1,1
2025-05-26 09:00:27.444,-86.4901136730537,0,5.59012050245741,85.7512489564966,4G,-88.2607375839569,-95.9560826961642,-83.8416651011333,34.37,Moderate,6,1
2025-05-26 09:03:34.654,-86.3075695722146,0,5.13672177690078,57.9381808703455,4G,-87.8764105128617,-93.778979967308,-86.8108554471044,37.41,Moderate,6,1
2025-05-26 09:06:41.864,-88.9293672394872,0,89.8420548776252,32.8535879075066,5G,-91.0845848205555,-95.9584404774012,-90.7888372657057,35.85,Moderate,153,1
2025-05-26 09:19:10.705,-90.2087043372394,0,9.86545925617116,80.485137922518,4G,-93.9167940562693,-96.3227400065597,-91.8358558911371,42.98,Moderate,6,1
2025-05-26 09:25:25.125,-89.4702301921468,0,7.26226949898226,73.7121912719617,4G,-91.3570871201093,-99.3421673017833,-89.2976423265261,44.24,Moderate,6,1
2025-05-26 09:28:32.335,-93.3089259128285,0,64.3420496181904,26.313564523078,5G,-96.4595342771575,-99.4336569414063,-92.9345575576863,24.49,Low,149,0
2025-05-26 09:31:39.546,-93.8513512069927,0,4.4810554249249,98.202161556643,4G,-90.7933893639975,-100.336582472179,-93.3217845266588,43.69,Moderate,1,1
2025-05-26 09:41:01.176,-96.4063130334579,0,7.15685709231625,54.1401303599883,4G,-100.165991107646,-102.457987357755,-97.5232370518688,23.14,Low,6,0
2025-05-26 09:47:15.597,-89.7539413229882,0,10.2796041014944,16.8065095250329,5G,-85.2596463881316,-96.922762685501,-90.3799819599772,40.88,Moderate,149,1
2025-05-26 09:50:22.807,-90.4933466327913,0,6.73134153246884,90.6507942643919,4G,-88.7871452077039,-96.2201745415933,-88.397520454294,41.2,Moderate,6,1
2025-05-26 09:59:44.437,-86.2939504845617,0,5.23459666977277,96.5749464332788,4G,-87.7127066756574,-93.6097945980565,-85.504409044415,15.89,Low,6,0
2025-05-26 10:02:51.647,-93.4682858800611,0,9.1963513726461,86.9189541857325,4G,-94.2328735582286,-98.7903813918908,-94.8782501110858,35.93,Moderate,1,1
2025-05-26 10:05:58.858,-97.4047080023996,0,16.3286807403869,43.8824312179313,5G,-93.2101108888307,-103.714173261902,-100.062985713718,30.32,Moderate,44,1
2025-05-26 10:09:06.068,-94.8111719292786,0,61.6286940811494,35.1545693545292,5G,-98.5973393579302,-99.8853733278984,-97.4095872139355,27.41,Moderate,149,1
2025-05-26 10:12:13.278,-83.50722541678,0,4.67797457968841,61.7492749972119,4G,-82.0938976559858,-89.1215471500795,-81.9680054538546,48.51,Moderate,6,1
2025-05-26 10:15:20.488,-91.0490079092078,0,5.61396260964075,63.513779656564,4G,-94.6939140993309,-96.4422370103636,-92.9456935862279,28.46,Moderate,6,1
2025-05-26 10:18:27.698,-90.9862507645659,0,7.341674374277,76.3046922786674,4G,-92.9417509839583,-96.3751665161507,-89.5380005971974,26.94,Moderate,6,1
2025-05-26 10:24:42.119,-101.661726038094,0,89.0432631015064,19.6889793134504,5G,-101.732694579472,-109.833398023832,-101.091220967594,35.76,Moderate,48,1
2025-05-26 10:30:56.539,-93.7186104147084,0,11.0345510641286,18.4287786333113,5G,-97.6648119884945,-102.308629932493,-91.1354788115927,41.86,Moderate,48,1
2025-05-26 10:40:18.169,-96.4556097903424,0,38.861996718343,41.3930682737409,5G,-91.4977285742678,-103.665605223913,-94.6538668282655,33.58,Moderate,48,1
2025-05-26 10:55:54.220,-102.555431375516,0,18.4166278803842,40.9118753653002,5G,-104.358237346411,-110.075214112776,-100.400776931575,46.66,Moderate,40,1
2025-05-26 11:02:08.641,-91.6964149663087,0,70.5923056558224,41.9424615672866,5G,-87.7921654611164,-101.510995772448,-91.3274152923182,40.31,Moderate,149,1
2025-05-26 11:05:15.851,-99.2271736507571,0,68.2181015855646,24.1511806994919,5G,-100.7253900221,-107.961570137874,-98.6814753156289,13.22,Low,149,0
2025-05-26 11:14:37.481,-99.2856723024447,0,21.6434056663494,45.5670128785638,5G,-103.940887580799,-107.308099741916,-101.859293113006,29.71,Moderate,44,1
2025-05-26 11:17:44.692,-90.8659262637662,0,30.0583601255589,17.5772862755331,5G,-89.1298323051575,-98.5469298841605,-89.3033422021112,29.38,Moderate,149,1
2025-05-26 11:23:59.112,-89.3361429457883,0,8.4612538724725,67.9231083560204,4G,-90.6287786088567,-95.5894177914494,-89.9838057641382,39.79,Moderate,6,1
2025-05-26 11:27:06.322,-91.2820834958222,0,18.9308234316269,30.6862306081248,5G,-92.0742108092469,-99.5649970046096,-94.1225994199057,8.75,Low,149,0
2025-05-26 11:33:20.742,-98.8069609198896,0,66.7395825739206,20.3882714901461,5G,-95.6580876182827,-106.407284815184,-99.9270851048044,60.49,High,48,1
2025-05-26 11:39:35.163,-87.4492926340995,0,7.51218873854055,79.5977449112758,4G,-83.4425465935202,-95.1934140245484,-89.5503335314725,40.31,Moderate,6,1
2025-05-26 11:42:42.373,-101.346707978847,0,47.5339074377281,43.2874725761399,5G,-96.5392952013365,-110.58443752754,-102.365780352589,36.49,Moderate,44,1
2025-05-26 11:58:18.424,-91.0946585096288,0,3.31939107790807,95.3861025399266,4G,-89.8485781908076,-99.5816023011844,-89.1634931061187,46.82,Moderate,1,1
2025-05-26 12:07:40.054,-94.2346426946888,0,7.78160486936307,80.025078449335,4G,-93.8845343979218,-102.126669451335,-94.968155497653,58.44,High,1,1
2025-05-26 12:10:47.264,-96.0458613946062,0,22.3664022791341,40.2020996708912,5G,-93.5734594543499,-102.259197874249,-97.2056111424057,43.71,Moderate,44,1
2025-05-26 12:32:37.736,-87.3852816784769,0,9.65956066437142,92.8369205875322,4G,-87.3751611154946,-94.0893705229096,-88.5398383846667,44.49,Moderate,6,1
2025-05-26 12:35:44.946,-103.749456244711,0,45.6129224194977,46.9830551647725,5G,-102.198721889012,-113.033027201065,-105.628785563015,36.31,Moderate,44,1
2025-05-26 12:38:52.156,-97.2861780964894,0,14.5897691002833,44.6560106558543,5G,-100.093351601844,-107.116616576593,-94.3381400521509,33.58,Moderate,44,1
2025-05-26 12:54:28.207,-86.4394015859946,0,7.39941541389601,91.220079524859,4G,-82.8087326334773,-92.8353722730907,-86.3910956565925,30.24,Moderate,6,1
2025-05-26 12:57:35.417,-90.4204173699637,0,90.2016877656068,43.39202217947,5G,-88.9541537067131,-96.0323214403571,-93.0230418059642,26.74,Moderate,153,1
2025-05-26 13:10:04.258,-98.0476852963058,0,37.4901014030222,38.841258682579,5G,-96.8798676389785,-106.328625436947,-99.602780301732,28.13,Moderate,48,1
2025-05-26 13:13:11.468,-91.1150844138734,0,22.251043676629,37.2528654619798,5G,-95.9559150796933,-99.9521234767214,-92.5057794822875,21.49,Low,149,0
2025-05-26 13:19:25.888,-88.6862920054967,0,6.84215167264497,87.9093405566687,4G,-92.3061738348201,-95.9102235445603,-86.1480666895555,34.24,Moderate,6,1
2025-05-26 13:28:47.519,-92.8647766431096,0,25.3674118389892,10.1031257841424,5G,-95.3715288408197,-102.031940729038,-90.2740327685764,18.15,Low,149,0
2025-05-26 13:38:09.149,-99.9741625522002,0,43.8424870676431,38.2877854044304,5G,-96.5600584958935,-107.345447371916,-97.4840353046787,36.91,Moderate,44,1
2025-05-26 13:41:16.359,-91.3227476856341,0,85.7637927789019,37.3139735833751,5G,-92.8178143439734,-97.0690160135713,-94.2506856950508,34.64,Moderate,153,1
2025-05-26 13:53:45.200,-99.478930997145,0,3.98768694699071,76.9414060917294,4G,-102.840033670064,-108.118734827139,-98.2463081098161,36.47,Moderate,1,1
2025-05-26 13:56:52.410,-89.6884533645887,0,34.4613752119311,19.4480994954034,5G,-87.3492306358962,-96.32268151223,-91.5225731075126,29.78,Moderate,149,1
2025-05-26 13:59:59.621,-88.5437388802052,0,4.74148270736039,57.5129833104822,4G,-92.8703383761403,-97.0807407668077,-86.5405713228588,65.77,High,6,1
2025-05-26 14:09:21.251,-95.0136504562458,0,49.5622633840643,43.6187284685377,5G,-90.5343644939048,-103.340105463179,-97.2309700770612,48.6,Moderate,48,1
2025-05-26 14:15:35.671,-96.4382904846152,0,8.23454094022987,61.8889020598348,4G,-96.5568491185169,-105.796587907145,-95.5187335249273,22.55,Low,6,0
2025-05-26 14:18:42.882,-84.6084315804824,0,4.03159160789074,57.5032436323881,4G,-88.2341377869535,-91.8024627575332,-82.3661419722902,37.33,Moderate,6,1
2025-05-26 14:24:57.302,-84.6684741501406,0,3.0904662999541,94.8886447140784,4G,-85.1191105596779,-93.2670496623726,-84.7196535705141,28.92,Moderate,6,1
2025-05-26 14:31:11.722,-81.1668139660424,0,9.64666272120633,82.2619575167286,4G,-79.6305787438906,-90.9114749251757,-79.8787375166265,24.86,Low,11,0
2025-05-26 14:37:26.143,-93.2308064239773,0,9.96125323604405,54.3958651875664,4G,-90.6399086901561,-99.1613437317545,-96.1045098165709,21.6,Low,6,0
2025-05-26 14:43:40.563,-96.8621764654339,0,33.8660710223965,29.6526570971877,5G,-97.3012061659418,-104.109892445026,-96.839391518342,39.32,Moderate,48,1
2025-05-26 14:49:54.983,-93.6836659249627,0,96.2176651833776,12.4311267780599,5G,-92.8896402685645,-103.58520220901,-92.5123039471634,28.19,Moderate,153,1
2025-05-26 14:56:09.404,-97.866292436896,0,3.38160873267997,51.4285912534308,4G,-94.3937921550757,-104.744720891883,-99.1451200014059,44.68,Moderate,1,1
2025-05-26 14:59:16.614,-87.7589589921796,0,5.89675623427975,72.3844828846775,4G,-86.3190403213311,-94.0462356202971,-87.5511339507089,44.94,Moderate,6,1
2025-05-26 15:02:23.824,-84.3838070633654,0,9.79726024645345,85.9581663993067,4G,-87.3634110274296,-90.9610177617416,-85.0797565804209,48.74,Moderate,6,1
2025-05-26 15:05:31.034,-93.1242006881169,0,57.4207324174694,19.3894386400085,5G,-97.3858331348092,-101.907019574802,-91.9977362885919,26.48,Moderate,149,1
2025-05-26 15:14:52.665,-88.2976594580334,0,3.12112620428482,51.222692301127,4G,-91.2326223331604,-94.4377396164438,-87.8860880860731,39.75,Moderate,6,1
2025-05-26 15:17:59.875,-88.9200780675853,0,6.33211565590358,99.6000112612089,4G,-84.16441598322,-95.6444099383987,-90.5088127483156,41.32,Moderate,6,1
2025-05-26 15:21:07.085,-87.851273364497,0,3.75476070940117,94.3843279829994,4G,-89.1499849155591,-96.6955373223874,-88.2452739394961,30.26,Moderate,6,1
2025-05-26 15:24:14.295,-95.1726776306984,0,4.43693241357948,79.4922075963975,4G,-91.8389482645818,-103.202413390143,-97.4750164699224,27.28,Moderate,6,1
2025-05-26 15:27:21.505,-91.29586716877,0,92.9036486352949,39.5657301093168,5G,-93.5778877678995,-100.684920491418,-93.1350633949775,51.1,High,149,1
2025-05-26 15:33:35.926,-92.5401230343692,0,7.31188519992032,58.9260094874193,4G,-97.1301114590872,-98.9082697947416,-93.2779344558634,37.27,Moderate,6,1
2025-05-26 15:39:50.346,-90.060718390269,0,7.59051091648641,64.2306386842917,4G,-86.0862226552325,-99.9226033400435,-91.5919507835307,41.36,Moderate,6,1
2025-05-26 15:49:11.977,-92.8998633950853,0,8.51102176287722,63.9615984633426,4G,-96.7504459684785,-102.031263940477,-91.8943883387263,26.78,Moderate,6,1
2025-05-26 15:58:33.607,-96.6212868169761,0,71.2367527273921,20.5600865314243,5G,-99.7631939875766,-105.518743233007,-98.8069615818645,22.81,Low,149,0
2025-05-26 16:07:55.238,-94.1194838308593,0,5.34219351561084,70.0309096984031,4G,-97.2054943324216,-103.177073142597,-92.6603011663194,29.31,Moderate,6,1
2025-05-26 16:11:02.448,-90.2127935978775,0,99.1582731405985,13.7929173802435,5G,-85.9305849723527,-98.2260807238806,-89.1944875268857,33.76,Moderate,157,1
2025-05-26 16:29:45.709,-93.0411796666255,0,5.86631873885717,96.3123386708981,4G,-89.3625527770673,-98.5006120908631,-91.5088228854468,24.36,Low,6,0
2025-05-26 16:45:21.760,-96.6975994183775,0,41.4349605780093,13.207738491223,5G,-99.4141934365451,-103.579950519411,-94.0570024860046,34.9,Moderate,48,1
2025-05-26 16:51:36.180,-92.5303740145664,0,74.6299619965688,39.7460255847011,5G,-94.2082822978217,-101.124842736628,-94.3419703206959,18.11,Low,153,0
2025-05-26 16:54:43.390,-86.3619406173153,0,10.8527577042339,31.7883898952957,5G,-81.7390698213356,-94.800160178342,-83.9411240533847,23.8,Low,153,0
2025-05-26 16:57:50.600,-105.088754421533,0,77.3297515326116,44.8281764225317,5G,-106.992910407862,-111.735731712772,-106.077643156083,41.71,Moderate,44,1
2025-05-26 17:00:57.811,-99.2492616757644,0,25.2913442431222,49.2684220809546,5G,-96.4390010302054,-104.278974359465,-99.1551754681019,41.04,Moderate,44,1
2025-05-26 17:04:05.021,-88.955260806234,0,11.4411015603407,20.7264920215103,5G,-87.2424487989118,-95.98321029222,-88.2445274750297,31.08,Moderate,149,1
2025-05-26 17:16:33.861,-102.339930197301,0,77.3674203668334,27.8174564137978,5G,-99.3739400571988,-110.075229068558,-101.338786946391,24.82,Low,48,0
2025-05-26 17:32:09.912,-91.4604879002026,0,43.3354597771071,19.4983186259722,5G,-88.5682830719767,-97.6755380216733,-92.7068422257831,24.73,Low,149,0
2025-05-26 17:35:17.122,-96.1236959967561,0,51.6026932065482,10.6610672334154,5G,-94.0902234862935,-106.000636980983,-94.3454333911714,31.27,Moderate,149,1
2025-05-26 17:47:45.963,-95.6291906495084,0,44.4162617363654,32.5305971254711,5G,-94.7503496048857,-101.228446662274,-95.8260061684708,41.45,Moderate,48,1
2025-05-26 17:50:53.173,-90.3319055437002,0,6.3524167438385,81.6352472198749,4G,-90.5394115127786,-95.8248713201326,-89.3573040506121,44.28,Moderate,6,1
2025-05-26 17:54:00.383,-93.378598343744,0,5.10086786225049,98.250378370786,4G,-95.9788421983023,-98.6956274300852,-93.5705644208447,30.03,Moderate,1,1
2025-05-26 17:57:07.594,-85.2660541319725,0,43.4966935631324,43.525165249679,5G,-82.3961521983394,-93.2671553424551,-84.1434376706607,23.47,Low,153,0
2025-05-26 18:00:14.804,-91.4329374755071,0,6.61950646003143,90.6549720993579,4G,-96.4305932670947,-96.8282381921319,-90.1039298880921,37.68,Moderate,6,1
2025-05-26 18:06:29.224,-99.8592411676585,0,94.3781143086493,42.372956796117,5G,-102.188077785227,-107.202107079764,-97.1245780685849,26.76,Moderate,149,1
2025-05-26 18:15:50.855,-86.6838838309379,0,5.0187981642965,78.8089134516692,4G,-88.4171493389334,-94.2193732985757,-89.2489917494731,29.82,Moderate,6,1
2025-05-26 18:18:58.065,-89.571722567042,0,3.04063430883807,85.572765203927,4G,-86.0768463586799,-95.3804566614398,-87.1562757033068,48.25,Moderate,6,1
2025-05-26 18:22:05.275,-85.3561689490996,0,3.36385546055327,50.8927726976192,4G,-81.6456057354708,-94.7227653047229,-88.3022530324914,43.27,Moderate,6,1
2025-05-26 18:28:19.695,-94.7232118574809,0,93.357968354857,16.3345475300856,5G,-94.8726192315794,-101.867651372363,-95.4534234410868,36.58,Moderate,153,1
2025-05-26 18:31:26.906,-91.269654212866,0,62.6388525690644,47.4449537094204,5G,-96.1959135462327,-98.8517228957251,-88.757074572214,22.28,Low,153,0
2025-05-26 18:34:34.116,-100.38080355937,0,11.7024951427879,27.4081615600472,5G,-103.567599843108,-107.608251029689,-102.933637048553,37.11,Moderate,44,1
2025-05-26 18:43:55.746,-84.5361713117058,0,6.99746376677988,73.4304894101401,4G,-82.0913363565129,-90.2860849836186,-82.7675248789874,45.63,Moderate,6,1
2025-05-26 19:05:46.217,-91.6395771506931,0,61.3441121411903,20.1721256391203,5G,-91.7226733647883,-96.8777248697494,-89.3949559196815,31.24,Moderate,153,1
2025-05-26 19:08:53.428,-85.329260754084,0,4.11737710906046,59.699152824656,4G,-81.3569563381985,-91.8380851741765,-84.0366604311499,48.51,Moderate,6,1
2025-05-26 19:21:22.268,-92.9803815540642,0,19.3343333260381,29.7743966500922,5G,-94.6208203343018,-101.77187202776,-93.3407886366577,47.93,Moderate,48,1
2025-05-26 19:30:43.899,-85.843246027155,0,9.00989516666712,71.785947766451,4G,-82.4370694675179,-93.8646426964575,-88.0568729118483,51.64,High,6,1
2025-05-26 19:33:51.109,-84.6502902601182,0,90.610751380346,18.5690957083036,5G,-86.0643135599623,-94.1200269046541,-82.2961269116929,38.05,Moderate,157,1
2025-05-26 19:46:19.950,-99.3440803130465,0,62.2026260826135,42.6284478253126,5G,-97.3234885067847,-106.75794500777,-101.252360440427,40.87,Moderate,48,1
2025-05-26 19:49:27.160,-94.3834952633,0,21.0748377302716,15.5875596419474,5G,-97.1230802076809,-100.321673422491,-95.0763253954317,49.14,Moderate,48,1
2025-05-26 19:52:34.370,-98.0418516959298,0,94.0117644147509,30.2000138735974,5G,-99.2247893485808,-107.019922270955,-100.190117549098,39.47,Moderate,149,1
2025-05-26 19:58:48.790,-94.9647581133959,0,61.2742170909689,14.2929970964017,5G,-93.7498375816623,-99.9755994811486,-96.2212965116674,29.99,Moderate,149,1
2025-05-26 20:01:56.001,-100.231725935428,0,95.3287606020995,44.7701754510272,5G,-98.8555820369767,-106.831511001868,-98.1524053452065,30.51,Moderate,48,1
2025-05-26 20:11:17.631,-93.9497587342229,0,7.79853261520456,77.5672901380916,4G,-89.762083871012,-102.049978763792,-91.5854767250672,37.39,Moderate,1,1
2025-05-26 20:30:00.892,-96.464754506178,0,3.31340762241867,88.5764683028154,4G,-91.5337476406402,-102.383881426334,-98.3159485334154,22.09,Low,1,0
